path,bytes,modified_utc,proposal,snapshot,sha256
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0172.jpg,87690,2026-07-04T11:58:11.649966+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0173.jpg,87929,2026-07-04T11:58:11.650408+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0174.jpg,88361,2026-07-04T11:58:11.635743+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0175.jpg,87942,2026-07-04T11:58:11.637164+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0176.jpg,87941,2026-07-04T11:58:11.628710+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0177.jpg,87862,2026-07-04T11:58:11.628325+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0178.jpg,88184,2026-07-04T11:58:11.611840+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0179.jpg,87785,2026-07-04T11:58:11.612299+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0180.jpg,87717,2026-07-04T11:58:11.595551+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0181.jpg,87668,2026-07-04T11:58:11.592455+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0182.jpg,87937,2026-07-04T11:58:11.602715+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0183.jpg,87586,2026-07-04T11:58:11.605864+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0184.jpg,87668,2026-07-04T11:58:11.620239+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0185.jpg,87698,2026-07-04T11:58:11.623228+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0186.jpg,88129,2026-07-04T11:58:11.613806+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0187.jpg,87691,2026-07-04T11:58:11.610685+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0188.jpg,87667,2026-07-04T11:58:11.627340+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0189.jpg,87635,2026-07-04T11:58:11.629561+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0190.jpg,87890,2026-07-04T11:58:11.620641+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0191.jpg,87594,2026-07-04T11:58:11.622754+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0192.jpg,87671,2026-07-04T11:58:11.614199+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0193.jpg,87744,2026-07-04T11:58:11.610227+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0194.jpg,88075,2026-07-04T11:58:11.595147+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0195.jpg,87652,2026-07-04T11:58:11.593012+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0196.jpg,87808,2026-07-04T11:58:11.602305+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0197.jpg,87815,2026-07-04T11:58:11.606486+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0198.jpg,88200,2026-07-04T11:58:11.651402+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0199.jpg,87734,2026-07-04T11:58:11.649076+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0200.jpg,87812,2026-07-04T11:58:11.630722+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0201.jpg,87839,2026-07-04T11:58:11.626257+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0202.jpg,88086,2026-07-04T11:58:11.631887+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0203.jpg,87600,2026-07-04T11:58:11.639620+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0204.jpg,87686,2026-07-04T11:58:11.647248+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0205.jpg,87662,2026-07-04T11:58:11.654504+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0206.jpg,88079,2026-07-04T11:58:11.646265+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0207.jpg,87554,2026-07-04T11:58:11.640089+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0208.jpg,87695,2026-07-04T11:58:11.590390+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0209.jpg,87680,2026-07-04T11:58:11.599517+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0210.jpg,88050,2026-07-04T11:58:11.646743+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0211.jpg,87627,2026-07-04T11:58:11.655024+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0212.jpg,87692,2026-07-04T11:58:11.645868+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0213.jpg,87712,2026-07-04T11:58:11.640643+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0214.jpg,88097,2026-07-04T11:58:11.631110+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0215.jpg,87782,2026-07-04T11:58:11.625812+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0216.jpg,87799,2026-07-04T11:58:11.632273+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0217.jpg,87816,2026-07-04T11:58:11.639188+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0218.jpg,88125,2026-07-04T11:58:11.624200+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0219.jpg,87813,2026-07-04T11:58:11.619008+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0220.jpg,87800,2026-07-04T11:58:11.591122+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0221.jpg,87762,2026-07-04T11:58:11.598226+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0222.jpg,88339,2026-07-04T11:58:11.608119+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0223.jpg,87862,2026-07-04T11:58:11.600106+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0224.jpg,87891,2026-07-04T11:58:11.624581+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0225.jpg,87863,2026-07-04T11:58:11.618542+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0226.jpg,88417,2026-07-04T11:58:11.608578+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0227.jpg,87814,2026-07-04T11:58:11.617571+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0228.jpg,87933,2026-07-04T11:58:11.631504+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0229.jpg,87840,2026-07-04T11:58:11.625373+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0230.jpg,88246,2026-07-04T11:58:11.624958+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0231.jpg,87810,2026-07-04T11:58:11.618051+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0232.jpg,87935,2026-07-04T11:58:11.608984+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0233.jpg,87872,2026-07-04T11:58:11.617090+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0234.jpg,88363,2026-07-04T11:58:11.590754+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0235.jpg,87818,2026-07-04T11:58:11.598926+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0236.jpg,87827,2026-07-04T11:58:11.607738+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0237.jpg,87798,2026-07-04T11:58:11.600652+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0238.jpg,88341,2026-07-04T11:58:11.647908+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0239.jpg,87810,2026-07-04T11:58:11.652386+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0240.jpg,87903,2026-07-04T11:58:11.568813+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0241.jpg,87806,2026-07-04T11:58:11.574671+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0242.jpg,88284,2026-07-04T11:58:11.567952+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0243.jpg,87809,2026-07-04T11:58:11.561122+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0244.jpg,87934,2026-07-04T11:58:11.582376+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0245.jpg,87778,2026-07-04T11:58:11.575060+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0246.jpg,88237,2026-07-04T11:58:11.583325+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0247.jpg,87663,2026-07-04T11:58:11.589606+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0248.jpg,87775,2026-07-04T11:58:11.665885+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0249.jpg,87697,2026-07-04T11:58:11.660779+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0250.jpg,88191,2026-07-04T11:58:11.581918+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0251.jpg,86983,2026-07-04T11:58:11.575458+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0252.jpg,87134,2026-07-04T11:58:11.582860+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0253.jpg,87140,2026-07-04T11:58:11.590015+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0254.jpg,88247,2026-07-04T11:58:11.569282+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0255.jpg,87015,2026-07-04T11:58:11.574204+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0256.jpg,87345,2026-07-04T11:58:11.568413+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0257.jpg,87242,2026-07-04T11:58:11.560688+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0258.jpg,88132,2026-07-04T11:58:11.666754+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0259.jpg,87239,2026-07-04T11:58:11.672138+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0260.jpg,87328,2026-07-04T11:58:11.665457+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0261.jpg,87335,2026-07-04T11:58:11.661197+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0262.jpg,87997,2026-07-04T11:58:11.655494+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0263.jpg,87250,2026-07-04T11:58:11.660360+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0264.jpg,87381,2026-07-04T11:58:11.666312+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-solution2-bg-frames/frame-0265.jpg,87507,2026-07-04T11:58:11.672608+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0001.jpg,38509,2026-07-04T11:58:11.938121+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0002.jpg,37784,2026-07-04T11:58:11.934438+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0003.jpg,37791,2026-07-04T11:58:11.931935+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0004.jpg,37846,2026-07-04T11:58:11.944337+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0005.jpg,37783,2026-07-04T11:58:11.940830+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0006.jpg,37187,2026-07-04T11:58:11.944730+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0007.jpg,37280,2026-07-04T11:58:11.946472+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0008.jpg,37531,2026-07-04T11:58:11.921622+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0009.jpg,37212,2026-07-04T11:58:11.914738+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0010.jpg,37064,2026-07-04T11:58:11.944138+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0011.jpg,37094,2026-07-04T11:58:11.941087+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0012.jpg,37464,2026-07-04T11:58:11.944535+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0013.jpg,37497,2026-07-04T11:58:11.946841+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0014.jpg,37924,2026-07-04T11:58:11.935416+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0015.jpg,37498,2026-07-04T11:58:11.937881+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0016.jpg,37917,2026-07-04T11:58:11.934752+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0017.jpg,38162,2026-07-04T11:58:11.931463+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0018.jpg,38117,2026-07-04T11:58:11.922406+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0019.jpg,37836,2026-07-04T11:58:11.926765+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0020.jpg,38242,2026-07-04T11:58:11.921407+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0021.jpg,38058,2026-07-04T11:58:11.914935+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0022.jpg,38127,2026-07-04T11:58:11.911760+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0023.jpg,37674,2026-07-04T11:58:11.914140+00:00,medien_und_prototypen_geparkt_archivkandidat,,
presentation/_BKP/animated-pitch-video-v2-foreground-pre-v22-backgrounds-20260704-135811/uploads/gen-vertrieb-bg-frames/frame-0024.jpg,37771,2026-07-04T11:58:11.921831+00:00,medien_und_prototypen_geparkt_archivkandidat,,
